temperature,variant,condition_name,dataset_category,error_rate,n_trials
0.4,instruct,asch_zhu_unbiased_unanimous_uncertain,knowledge,0.94,50
0.4,instruct,asch_zhu_unbiased_unanimous_uncertain,math,0.8080808080808081,99
0.4,instruct,asch_zhu_unbiased_unanimous_uncertain,opinion,0.9,50
0.4,instruct,asch_zhu_unbiased_unanimous_uncertain,reasoning,0.86,50
0.4,instruct,asch_zhu_unbiased_unanimous_uncertain,science,0.84,50
0.4,instruct,asch_zhu_unbiased_unanimous_uncertain,truthfulness,0.9,50
0.4,instruct,authoritative_bias,general,0.7872340425531915,47
0.4,instruct,authoritative_bias,knowledge,0.8297872340425532,47
0.4,instruct,authoritative_bias,math,0.6883116883116883,77
0.4,instruct,authoritative_bias,opinion,0.8,50
0.4,instruct,authoritative_bias,reasoning,0.62,50
0.4,instruct,authoritative_bias,science,0.7045454545454546,44
0.4,instruct,authoritative_bias,truthfulness,0.36,50
0.4,instruct,authority_zhu_unbiased_trust,general,0.8,50
0.4,instruct,authority_zhu_unbiased_trust,knowledge,0.76,50
0.4,instruct,authority_zhu_unbiased_trust,math,0.9489795918367347,98
0.4,instruct,authority_zhu_unbiased_trust,opinion,0.86,50
0.4,instruct,authority_zhu_unbiased_trust,reasoning,0.78,50
0.4,instruct,authority_zhu_unbiased_trust,science,0.7,50
0.4,instruct,authority_zhu_unbiased_trust,truthfulness,0.76,50
0.4,instruct,authority_zhu_unbiased_trust_da,general,0.82,50
0.4,instruct,authority_zhu_unbiased_trust_da,knowledge,0.86,50
0.4,instruct,authority_zhu_unbiased_trust_da,math,0.8979591836734694,98
0.4,instruct,authority_zhu_unbiased_trust_da,opinion,0.76,50
0.4,instruct,authority_zhu_unbiased_trust_da,reasoning,0.72,50
0.4,instruct,authority_zhu_unbiased_trust_da,science,0.66,50
0.4,instruct,authority_zhu_unbiased_trust_da,truthfulness,0.84,50
0.4,instruct,control,general,0.9090909090909091,22
0.4,instruct,control,knowledge,0.7894736842105263,19
0.4,instruct,control,math,0.6666666666666666,36
0.4,instruct,control,opinion,0.7368421052631579,19
0.4,instruct,control,reasoning,0.8125,16
0.4,instruct,control,science,0.8235294117647058,17
0.4,instruct,control,truthfulness,0.5862068965517241,29
0.4,instruct_sft,asch_history_5,general,0.88,50
0.4,instruct_sft,asch_history_5,knowledge,0.84,50
0.4,instruct_sft,asch_history_5,math,0.7333333333333333,90
0.4,instruct_sft,asch_history_5,opinion,0.94,50
0.4,instruct_sft,asch_history_5,reasoning,0.84,50
0.4,instruct_sft,asch_history_5,science,0.9,50
0.4,instruct_sft,asch_history_5,truthfulness,0.86,50
0.4,instruct_sft,asch_zhu_unbiased_da,general,0.88,50
0.4,instruct_sft,asch_zhu_unbiased_da,knowledge,0.88,50
0.4,instruct_sft,asch_zhu_unbiased_da,math,0.8585858585858586,99
0.4,instruct_sft,asch_zhu_unbiased_da,opinion,0.9,50
0.4,instruct_sft,asch_zhu_unbiased_da,reasoning,0.9,50
0.4,instruct_sft,asch_zhu_unbiased_da,science,0.84,50
0.4,instruct_sft,asch_zhu_unbiased_da,truthfulness,0.9,50
0.4,instruct_sft,asch_zhu_unbiased_diverse_plain,general,0.98,50
0.4,instruct_sft,asch_zhu_unbiased_diverse_plain,knowledge,0.92,50
0.4,instruct_sft,asch_zhu_unbiased_diverse_plain,math,0.81,100
0.4,instruct_sft,asch_zhu_unbiased_diverse_plain,opinion,0.92,50
0.4,instruct_sft,asch_zhu_unbiased_diverse_plain,reasoning,0.92,50
0.4,instruct_sft,asch_zhu_unbiased_diverse_plain,science,0.9,50
0.4,instruct_sft,asch_zhu_unbiased_diverse_plain,truthfulness,0.98,50
0.4,instruct_sft,asch_zhu_unbiased_qd,general,0.94,50
0.4,instruct_sft,asch_zhu_unbiased_qd,knowledge,0.94,50
0.4,instruct_sft,asch_zhu_unbiased_qd,math,0.8080808080808081,99
0.4,instruct_sft,asch_zhu_unbiased_qd,opinion,0.94,50
0.4,instruct_sft,asch_zhu_unbiased_qd,reasoning,0.98,50
0.4,instruct_sft,asch_zhu_unbiased_qd,science,0.8,50
0.4,instruct_sft,asch_zhu_unbiased_qd,truthfulness,0.92,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_confident,general,0.94,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_confident,knowledge,0.94,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_confident,math,0.92,100
0.4,instruct_sft,asch_zhu_unbiased_unanimous_confident,opinion,0.96,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_confident,reasoning,0.96,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_confident,science,0.94,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_confident,truthfulness,0.92,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_neutral,general,0.94,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_neutral,knowledge,0.94,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_neutral,math,0.9387755102040817,98
0.4,instruct_sft,asch_zhu_unbiased_unanimous_neutral,opinion,0.92,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_neutral,reasoning,0.92,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_neutral,science,0.92,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_neutral,truthfulness,0.94,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_plain,general,0.94,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_plain,knowledge,0.92,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_plain,math,0.84,100
0.4,instruct_sft,asch_zhu_unbiased_unanimous_plain,opinion,0.94,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_plain,reasoning,0.98,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_plain,science,0.86,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_plain,truthfulness,0.9,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_uncertain,general,0.96,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_uncertain,knowledge,0.9,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_uncertain,math,0.9,100
0.4,instruct_sft,asch_zhu_unbiased_unanimous_uncertain,opinion,0.96,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_uncertain,reasoning,0.94,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_uncertain,science,0.86,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_uncertain,truthfulness,0.9,50
0.4,instruct_sft,authoritative_bias,general,0.9,50
0.4,instruct_sft,authoritative_bias,knowledge,0.94,50
0.4,instruct_sft,authoritative_bias,math,0.6153846153846154,78
0.4,instruct_sft,authoritative_bias,opinion,0.94,50
0.4,instruct_sft,authoritative_bias,reasoning,0.78,50
0.4,instruct_sft,authoritative_bias,science,0.8222222222222222,45
0.4,instruct_sft,authoritative_bias,truthfulness,0.68,50
0.4,instruct_sft,authority_zhu_unbiased_trust,general,0.6,50
0.4,instruct_sft,authority_zhu_unbiased_trust,knowledge,0.68,50
0.4,instruct_sft,authority_zhu_unbiased_trust,math,0.9081632653061225,98
0.4,instruct_sft,authority_zhu_unbiased_trust,opinion,0.68,50
0.4,instruct_sft,authority_zhu_unbiased_trust,reasoning,0.66,50
0.4,instruct_sft,authority_zhu_unbiased_trust,science,0.66,50
0.4,instruct_sft,authority_zhu_unbiased_trust,truthfulness,0.76,50
0.4,instruct_sft,authority_zhu_unbiased_trust_da,general,0.78,50
0.4,instruct_sft,authority_zhu_unbiased_trust_da,knowledge,0.82,50
0.4,instruct_sft,authority_zhu_unbiased_trust_da,math,0.8541666666666666,96
0.4,instruct_sft,authority_zhu_unbiased_trust_da,opinion,0.8,50
0.4,instruct_sft,authority_zhu_unbiased_trust_da,reasoning,0.74,50
0.4,instruct_sft,authority_zhu_unbiased_trust_da,science,0.7,50
0.4,instruct_sft,authority_zhu_unbiased_trust_da,truthfulness,0.84,50
0.4,instruct_sft,control,general,0.9230769230769231,26
0.4,instruct_sft,control,knowledge,0.9583333333333334,24
0.4,instruct_sft,control,math,0.59375,32
0.4,instruct_sft,control,opinion,0.8571428571428571,21
0.4,instruct_sft,control,reasoning,0.9310344827586207,29
0.4,instruct_sft,control,science,0.7368421052631579,19
0.4,instruct_sft,control,truthfulness,0.6428571428571429,28
0.4,instruct_dpo,asch_history_5,general,0.66,50
0.4,instruct_dpo,asch_history_5,knowledge,0.68,50
0.4,instruct_dpo,asch_history_5,math,0.6875,80
0.4,instruct_dpo,asch_history_5,opinion,0.66,50
0.4,instruct_dpo,asch_history_5,reasoning,0.58,50
0.4,instruct_dpo,asch_history_5,science,0.717391304347826,46
0.4,instruct_dpo,asch_history_5,truthfulness,0.34,50
0.4,instruct_dpo,asch_zhu_unbiased_da,general,0.84,50
0.4,instruct_dpo,asch_zhu_unbiased_da,knowledge,0.88,50
0.4,instruct_dpo,asch_zhu_unbiased_da,math,0.83,100
0.4,instruct_dpo,asch_zhu_unbiased_da,opinion,0.88,50
0.4,instruct_dpo,asch_zhu_unbiased_da,reasoning,0.88,50
0.4,instruct_dpo,asch_zhu_unbiased_da,science,0.86,50
0.4,instruct_dpo,asch_zhu_unbiased_da,truthfulness,0.96,50
0.4,instruct_dpo,asch_zhu_unbiased_diverse_plain,general,0.9,50
0.4,instruct_dpo,asch_zhu_unbiased_diverse_plain,knowledge,0.8,50
0.4,instruct_dpo,asch_zhu_unbiased_diverse_plain,math,0.83,100
0.4,instruct_dpo,asch_zhu_unbiased_diverse_plain,opinion,0.92,50
0.4,instruct_dpo,asch_zhu_unbiased_diverse_plain,reasoning,0.8,50
0.4,instruct_dpo,asch_zhu_unbiased_diverse_plain,science,0.88,50
0.4,instruct_dpo,asch_zhu_unbiased_diverse_plain,truthfulness,0.98,50
0.4,instruct_dpo,asch_zhu_unbiased_qd,general,0.92,50
0.4,instruct_dpo,asch_zhu_unbiased_qd,knowledge,0.88,50
0.4,instruct_dpo,asch_zhu_unbiased_qd,math,0.8181818181818182,99
0.4,instruct_dpo,asch_zhu_unbiased_qd,opinion,0.9,50
0.4,instruct_dpo,asch_zhu_unbiased_qd,reasoning,0.9387755102040817,49
0.4,instruct_dpo,asch_zhu_unbiased_qd,science,0.8,50
0.4,instruct_dpo,asch_zhu_unbiased_qd,truthfulness,0.92,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_confident,general,0.94,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_confident,knowledge,0.9,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_confident,math,0.86,100
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_confident,opinion,0.92,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_confident,reasoning,0.82,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_confident,science,0.8,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_confident,truthfulness,0.92,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_neutral,general,0.94,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_neutral,knowledge,0.88,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_neutral,math,0.8163265306122449,98
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_neutral,opinion,0.86,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_neutral,reasoning,0.88,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_neutral,science,0.88,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_neutral,truthfulness,0.92,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_plain,general,0.88,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_plain,knowledge,0.9,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_plain,math,0.82,100
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_plain,opinion,0.92,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_plain,reasoning,0.94,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_plain,science,0.88,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_plain,truthfulness,0.92,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_uncertain,general,0.8,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_uncertain,knowledge,0.92,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_uncertain,math,0.7575757575757576,99
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_uncertain,opinion,0.88,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_uncertain,reasoning,0.82,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_uncertain,science,0.76,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_uncertain,truthfulness,0.94,50
0.4,instruct_dpo,authoritative_bias,general,0.7608695652173914,46
0.4,instruct_dpo,authoritative_bias,knowledge,0.7021276595744681,47
0.4,instruct_dpo,authoritative_bias,math,0.6933333333333334,75
0.4,instruct_dpo,authoritative_bias,opinion,0.84,50
0.4,instruct_dpo,authoritative_bias,reasoning,0.62,50
0.4,instruct_dpo,authoritative_bias,science,0.6590909090909091,44
0.4,instruct_dpo,authoritative_bias,truthfulness,0.3,50
0.4,instruct_dpo,authority_zhu_unbiased_trust,general,0.72,50
0.4,instruct_dpo,authority_zhu_unbiased_trust,knowledge,0.74,50
0.4,instruct_dpo,authority_zhu_unbiased_trust,math,0.9375,96
0.4,instruct_dpo,authority_zhu_unbiased_trust,opinion,0.66,50
0.4,instruct_dpo,authority_zhu_unbiased_trust,reasoning,0.7,50
0.4,instruct_dpo,authority_zhu_unbiased_trust,science,0.72,50
0.4,instruct_dpo,authority_zhu_unbiased_trust,truthfulness,0.76,50
0.4,instruct_dpo,authority_zhu_unbiased_trust_da,general,0.8,50
0.4,instruct_dpo,authority_zhu_unbiased_trust_da,knowledge,0.78,50
0.4,instruct_dpo,authority_zhu_unbiased_trust_da,math,0.9387755102040817,98
0.4,instruct_dpo,authority_zhu_unbiased_trust_da,opinion,0.68,50
0.4,instruct_dpo,authority_zhu_unbiased_trust_da,reasoning,0.64,50
0.4,instruct_dpo,authority_zhu_unbiased_trust_da,science,0.72,50
0.4,instruct_dpo,authority_zhu_unbiased_trust_da,truthfulness,0.8,50
0.4,instruct_dpo,control,general,0.9565217391304348,23
0.4,instruct_dpo,control,knowledge,0.9444444444444444,18
0.4,instruct_dpo,control,math,0.5862068965517241,29
0.4,instruct_dpo,control,opinion,0.75,20
0.4,instruct_dpo,control,reasoning,0.7894736842105263,19
0.4,instruct_dpo,control,science,0.7727272727272727,22
0.4,instruct_dpo,control,truthfulness,0.5833333333333334,24
0.6,base,asch_history_5,general,0.9,50
0.6,base,asch_history_5,knowledge,0.9,50
0.6,base,asch_history_5,math,0.7126436781609196,87
0.6,base,asch_history_5,opinion,0.96,50
0.6,base,asch_history_5,reasoning,0.76,50
0.6,base,asch_history_5,science,0.78,50
0.6,base,asch_history_5,truthfulness,0.7,50
0.6,base,asch_zhu_unbiased_da,general,0.94,50
0.6,base,asch_zhu_unbiased_da,knowledge,0.92,50
0.6,base,asch_zhu_unbiased_da,math,0.9494949494949495,99
0.6,base,asch_zhu_unbiased_da,opinion,0.92,50
0.6,base,asch_zhu_unbiased_da,reasoning,0.86,50
0.6,base,asch_zhu_unbiased_da,science,0.82,50
0.6,base,asch_zhu_unbiased_da,truthfulness,0.86,50
0.6,base,asch_zhu_unbiased_diverse_plain,general,0.88,50
0.6,base,asch_zhu_unbiased_diverse_plain,knowledge,0.84,50
0.6,base,asch_zhu_unbiased_diverse_plain,math,0.9797979797979798,99
0.6,base,asch_zhu_unbiased_diverse_plain,opinion,0.92,50
0.6,base,asch_zhu_unbiased_diverse_plain,reasoning,0.8,50
0.6,base,asch_zhu_unbiased_diverse_plain,science,0.94,50
0.6,base,asch_zhu_unbiased_diverse_plain,truthfulness,0.9,50
0.6,base,asch_zhu_unbiased_qd,general,0.92,50
0.6,base,asch_zhu_unbiased_qd,knowledge,0.94,50
0.6,base,asch_zhu_unbiased_qd,math,0.92,100
0.6,base,asch_zhu_unbiased_qd,opinion,0.98,50
0.6,base,asch_zhu_unbiased_qd,reasoning,0.92,50
0.6,base,asch_zhu_unbiased_qd,science,0.84,50
0.6,base,asch_zhu_unbiased_qd,truthfulness,0.92,50
0.6,base,asch_zhu_unbiased_unanimous_confident,general,0.92,50
0.6,base,asch_zhu_unbiased_unanimous_confident,knowledge,0.96,50
0.6,base,asch_zhu_unbiased_unanimous_confident,math,0.99,100
0.6,base,asch_zhu_unbiased_unanimous_confident,opinion,0.82,50
0.6,base,asch_zhu_unbiased_unanimous_confident,reasoning,0.92,50
0.6,base,asch_zhu_unbiased_unanimous_confident,science,0.8,50
0.6,base,asch_zhu_unbiased_unanimous_confident,truthfulness,0.86,50
0.6,base,asch_zhu_unbiased_unanimous_neutral,general,0.96,50
0.6,base,asch_zhu_unbiased_unanimous_neutral,knowledge,0.96,50
0.6,base,asch_zhu_unbiased_unanimous_neutral,math,0.99,100
0.6,base,asch_zhu_unbiased_unanimous_neutral,opinion,0.84,50
0.6,base,asch_zhu_unbiased_unanimous_neutral,reasoning,0.88,50
0.6,base,asch_zhu_unbiased_unanimous_neutral,science,0.84,50
0.6,base,asch_zhu_unbiased_unanimous_neutral,truthfulness,0.82,50
0.6,base,asch_zhu_unbiased_unanimous_plain,general,0.92,50
0.6,base,asch_zhu_unbiased_unanimous_plain,knowledge,0.94,50
0.6,base,asch_zhu_unbiased_unanimous_plain,math,0.94,100
0.6,base,asch_zhu_unbiased_unanimous_plain,opinion,0.84,50
0.6,base,asch_zhu_unbiased_unanimous_plain,reasoning,0.9,50
0.6,base,asch_zhu_unbiased_unanimous_plain,science,0.76,50
0.6,base,asch_zhu_unbiased_unanimous_plain,truthfulness,0.8163265306122449,49
0.6,base,asch_zhu_unbiased_unanimous_uncertain,general,0.98,50
0.6,base,asch_zhu_unbiased_unanimous_uncertain,knowledge,1.0,50
0.6,base,asch_zhu_unbiased_unanimous_uncertain,math,0.98,100
0.6,base,asch_zhu_unbiased_unanimous_uncertain,opinion,0.98,50
0.6,base,asch_zhu_unbiased_unanimous_uncertain,reasoning,0.96,50
0.6,base,asch_zhu_unbiased_unanimous_uncertain,science,0.84,50
0.6,base,asch_zhu_unbiased_unanimous_uncertain,truthfulness,0.86,50
0.6,base,authoritative_bias,general,0.8958333333333334,48
0.6,base,authoritative_bias,knowledge,0.8958333333333334,48
0.6,base,authoritative_bias,math,0.8315789473684211,95
0.6,base,authoritative_bias,opinion,0.92,50
0.6,base,authoritative_bias,reasoning,0.8,50
0.6,base,authoritative_bias,science,0.8541666666666666,48
0.6,base,authoritative_bias,truthfulness,0.6666666666666666,48
0.6,base,authority_zhu_unbiased_trust,general,0.82,50
0.6,base,authority_zhu_unbiased_trust,knowledge,0.88,50
0.6,base,authority_zhu_unbiased_trust,math,0.9278350515463918,97
0.6,base,authority_zhu_unbiased_trust,opinion,0.9,50
0.6,base,authority_zhu_unbiased_trust,reasoning,0.8,50
0.6,base,authority_zhu_unbiased_trust,science,0.7755102040816326,49
0.6,base,authority_zhu_unbiased_trust,truthfulness,0.82,50
0.6,base,authority_zhu_unbiased_trust_da,general,0.9,50
0.6,base,authority_zhu_unbiased_trust_da,knowledge,0.9,50
0.6,base,authority_zhu_unbiased_trust_da,math,0.9795918367346939,98
0.6,base,authority_zhu_unbiased_trust_da,opinion,0.88,50
0.6,base,authority_zhu_unbiased_trust_da,reasoning,0.9,50
0.6,base,authority_zhu_unbiased_trust_da,science,0.88,50
0.6,base,authority_zhu_unbiased_trust_da,truthfulness,0.9,50
0.6,base,control,general,0.9615384615384616,26
0.6,base,control,knowledge,0.9615384615384616,26
0.6,base,control,math,0.7962962962962963,54
0.6,base,control,opinion,0.875,16
0.6,base,control,reasoning,0.7916666666666666,24
0.6,base,control,science,0.7575757575757576,33
0.6,base,control,truthfulness,0.6451612903225806,31
0.6,instruct,asch_history_5,general,0.82,50
0.6,instruct,asch_history_5,knowledge,0.66,50
0.6,instruct,asch_history_5,math,0.6666666666666666,75
0.6,instruct,asch_history_5,opinion,0.66,50
0.6,instruct,asch_history_5,reasoning,0.54,50
0.6,instruct,asch_history_5,science,0.6938775510204082,49
0.6,instruct,asch_history_5,truthfulness,0.38,50
0.6,instruct,asch_zhu_unbiased_da,general,0.88,50
0.6,instruct,asch_zhu_unbiased_da,knowledge,0.9,50
0.6,instruct,asch_zhu_unbiased_da,math,0.8787878787878788,99
0.6,instruct,asch_zhu_unbiased_da,opinion,0.9,50
0.6,instruct,asch_zhu_unbiased_da,reasoning,0.84,50
0.6,instruct,asch_zhu_unbiased_da,science,0.92,50
0.6,instruct,asch_zhu_unbiased_da,truthfulness,0.94,50
0.6,instruct,asch_zhu_unbiased_diverse_plain,general,0.96,50
0.6,instruct,asch_zhu_unbiased_diverse_plain,knowledge,0.88,50
0.6,instruct,asch_zhu_unbiased_diverse_plain,math,0.8787878787878788,99
0.6,instruct,asch_zhu_unbiased_diverse_plain,opinion,0.92,50
0.6,instruct,asch_zhu_unbiased_diverse_plain,reasoning,0.8,50
0.6,instruct,asch_zhu_unbiased_diverse_plain,science,0.96,50
0.6,instruct,asch_zhu_unbiased_diverse_plain,truthfulness,0.96,50
0.6,instruct,asch_zhu_unbiased_qd,general,0.96,50
0.6,instruct,asch_zhu_unbiased_qd,knowledge,0.94,50
0.6,instruct,asch_zhu_unbiased_qd,math,0.87,100
0.6,instruct,asch_zhu_unbiased_qd,opinion,0.96,50
0.6,instruct,asch_zhu_unbiased_qd,reasoning,0.96,50
0.6,instruct,asch_zhu_unbiased_qd,science,0.86,50
0.6,instruct,asch_zhu_unbiased_qd,truthfulness,0.92,50
0.6,instruct,asch_zhu_unbiased_unanimous_confident,general,0.92,50
0.6,instruct,asch_zhu_unbiased_unanimous_confident,knowledge,0.94,50
0.6,instruct,asch_zhu_unbiased_unanimous_confident,math,0.9494949494949495,99
0.6,instruct,asch_zhu_unbiased_unanimous_confident,opinion,0.94,50
0.6,instruct,asch_zhu_unbiased_unanimous_confident,reasoning,0.92,50
0.6,instruct,asch_zhu_unbiased_unanimous_confident,science,0.92,50
0.6,instruct,asch_zhu_unbiased_unanimous_confident,truthfulness,0.94,50
0.6,instruct,asch_zhu_unbiased_unanimous_neutral,general,0.88,50
0.6,instruct,asch_zhu_unbiased_unanimous_neutral,knowledge,0.9,50
0.6,instruct,asch_zhu_unbiased_unanimous_neutral,math,0.8787878787878788,99
0.6,instruct,asch_zhu_unbiased_unanimous_neutral,opinion,0.92,50
0.6,instruct,asch_zhu_unbiased_unanimous_neutral,reasoning,0.94,50
0.6,instruct,asch_zhu_unbiased_unanimous_neutral,science,0.88,50
0.6,instruct,asch_zhu_unbiased_unanimous_neutral,truthfulness,0.92,50
0.6,instruct,asch_zhu_unbiased_unanimous_plain,general,0.86,50
0.6,instruct,asch_zhu_unbiased_unanimous_plain,knowledge,0.88,50
0.6,instruct,asch_zhu_unbiased_unanimous_plain,math,0.89,100
0.6,instruct,asch_zhu_unbiased_unanimous_plain,opinion,0.92,50
0.6,instruct,asch_zhu_unbiased_unanimous_plain,reasoning,0.96,50
0.6,instruct,asch_zhu_unbiased_unanimous_plain,science,0.88,50
0.6,instruct,asch_zhu_unbiased_unanimous_plain,truthfulness,0.92,50
0.6,instruct,asch_zhu_unbiased_unanimous_uncertain,general,0.8,50
0.6,instruct,asch_zhu_unbiased_unanimous_uncertain,knowledge,0.92,50
0.6,instruct,asch_zhu_unbiased_unanimous_uncertain,math,0.81,100
0.6,instruct,asch_zhu_unbiased_unanimous_uncertain,opinion,0.9,50
0.6,instruct,asch_zhu_unbiased_unanimous_uncertain,reasoning,0.84,50
0.6,instruct,asch_zhu_unbiased_unanimous_uncertain,science,0.8,50
0.6,instruct,asch_zhu_unbiased_unanimous_uncertain,truthfulness,0.92,50
0.6,instruct,authoritative_bias,general,0.7446808510638298,47
0.6,instruct,authoritative_bias,knowledge,0.7391304347826086,46
0.6,instruct,authoritative_bias,math,0.7567567567567568,74
0.6,instruct,authoritative_bias,opinion,0.7,50
0.6,instruct,authoritative_bias,reasoning,0.66,50
0.6,instruct,authoritative_bias,science,0.717391304347826,46
0.6,instruct,authoritative_bias,truthfulness,0.4,50
0.6,instruct,authority_zhu_unbiased_trust,general,0.78,50
0.6,instruct,authority_zhu_unbiased_trust,knowledge,0.72,50
0.6,instruct,authority_zhu_unbiased_trust,math,0.9393939393939394,99
0.6,instruct,authority_zhu_unbiased_trust,opinion,0.7,50
0.6,instruct,authority_zhu_unbiased_trust,reasoning,0.7551020408163265,49
0.6,instruct,authority_zhu_unbiased_trust,science,0.58,50
0.6,instruct,authority_zhu_unbiased_trust,truthfulness,0.7,50
0.6,instruct,authority_zhu_unbiased_trust_da,general,0.88,50
0.6,instruct,authority_zhu_unbiased_trust_da,knowledge,0.82,50
0.6,instruct,authority_zhu_unbiased_trust_da,math,0.9090909090909091,99
0.6,instruct,authority_zhu_unbiased_trust_da,opinion,0.7,50
0.6,instruct,authority_zhu_unbiased_trust_da,reasoning,0.7,50
0.6,instruct,authority_zhu_unbiased_trust_da,science,0.68,50
0.6,instruct,authority_zhu_unbiased_trust_da,truthfulness,0.88,50
0.6,instruct,control,general,0.8571428571428571,21
0.6,instruct,control,knowledge,0.7916666666666666,24
0.6,instruct,control,math,0.6551724137931034,29
0.6,instruct,control,opinion,0.7777777777777778,18
0.6,instruct,control,reasoning,0.8888888888888888,18
0.6,instruct,control,science,0.75,20
0.6,instruct,control,truthfulness,0.64,25
0.6,instruct_sft,asch_history_5,general,0.88,50
0.6,instruct_sft,asch_history_5,knowledge,0.9,50
0.6,instruct_sft,asch_history_5,math,0.7032967032967034,91
0.6,instruct_sft,asch_history_5,opinion,0.92,50
0.6,instruct_sft,asch_history_5,reasoning,0.9,50
0.6,instruct_sft,asch_history_5,science,0.9148936170212766,47
0.6,instruct_sft,asch_history_5,truthfulness,0.88,50
0.6,instruct_sft,asch_zhu_unbiased_da,general,0.88,50
0.6,instruct_sft,asch_zhu_unbiased_da,knowledge,0.88,50
0.6,instruct_sft,asch_zhu_unbiased_da,math,0.8585858585858586,99
0.6,instruct_sft,asch_zhu_unbiased_da,opinion,0.88,50
0.6,instruct_sft,asch_zhu_unbiased_da,reasoning,0.9,50
0.6,instruct_sft,asch_zhu_unbiased_da,science,0.86,50
0.6,instruct_sft,asch_zhu_unbiased_da,truthfulness,0.9,50
0.6,instruct_sft,asch_zhu_unbiased_diverse_plain,general,0.98,50
0.6,instruct_sft,asch_zhu_unbiased_diverse_plain,knowledge,0.88,50
0.6,instruct_sft,asch_zhu_unbiased_diverse_plain,math,0.85,100
0.6,instruct_sft,asch_zhu_unbiased_diverse_plain,opinion,0.9,50
0.6,instruct_sft,asch_zhu_unbiased_diverse_plain,reasoning,0.9,50
0.6,instruct_sft,asch_zhu_unbiased_diverse_plain,science,0.9,50
0.6,instruct_sft,asch_zhu_unbiased_diverse_plain,truthfulness,0.96,50
0.6,instruct_sft,asch_zhu_unbiased_qd,general,0.94,50
0.6,instruct_sft,asch_zhu_unbiased_qd,knowledge,0.94,50
0.6,instruct_sft,asch_zhu_unbiased_qd,math,0.78,100
0.6,instruct_sft,asch_zhu_unbiased_qd,opinion,0.94,50
0.6,instruct_sft,asch_zhu_unbiased_qd,reasoning,1.0,50
0.6,instruct_sft,asch_zhu_unbiased_qd,science,0.84,50
0.6,instruct_sft,asch_zhu_unbiased_qd,truthfulness,0.92,50
0.6,instruct_sft,asch_zhu_unbiased_unanimous_confident,general,0.98,50
0.6,instruct_sft,asch_zhu_unbiased_unanimous_confident,knowledge,0.92,50
0.6,instruct_sft,asch_zhu_unbiased_unanimous_confident,math,0.9,100
