temperature,variant,condition_name,dataset_category,error_rate,n_trials
0.2,think,asch_zhu_unbiased_unanimous_neutral,reasoning,0.86,50
0.2,think,asch_zhu_unbiased_unanimous_neutral,science,0.8571428571428571,49
0.2,think,asch_zhu_unbiased_unanimous_neutral,truthfulness,0.92,50
0.2,think,asch_zhu_unbiased_unanimous_plain,general,0.98,50
0.2,think,asch_zhu_unbiased_unanimous_plain,knowledge,0.98,50
0.2,think,asch_zhu_unbiased_unanimous_plain,math,0.9897959183673469,98
0.2,think,asch_zhu_unbiased_unanimous_plain,opinion,0.96,50
0.2,think,asch_zhu_unbiased_unanimous_plain,reasoning,0.84,50
0.2,think,asch_zhu_unbiased_unanimous_plain,science,0.8571428571428571,49
0.2,think,asch_zhu_unbiased_unanimous_plain,truthfulness,0.96,50
0.2,think,asch_zhu_unbiased_unanimous_uncertain,general,0.96,50
0.2,think,asch_zhu_unbiased_unanimous_uncertain,knowledge,0.98,50
0.2,think,asch_zhu_unbiased_unanimous_uncertain,math,0.9795918367346939,98
0.2,think,asch_zhu_unbiased_unanimous_uncertain,opinion,0.98,50
0.2,think,asch_zhu_unbiased_unanimous_uncertain,reasoning,0.88,50
0.2,think,asch_zhu_unbiased_unanimous_uncertain,science,0.7959183673469388,49
0.2,think,asch_zhu_unbiased_unanimous_uncertain,truthfulness,0.94,50
0.2,think,authoritative_bias,general,0.7346938775510204,49
0.2,think,authoritative_bias,knowledge,0.6122448979591837,49
0.2,think,authoritative_bias,math,0.3563218390804598,87
0.2,think,authoritative_bias,opinion,0.68,50
0.2,think,authoritative_bias,reasoning,0.76,50
0.2,think,authoritative_bias,science,0.40816326530612246,49
0.2,think,authoritative_bias,truthfulness,0.7346938775510204,49
0.2,think,authority_zhu_unbiased_trust,general,0.96,50
0.2,think,authority_zhu_unbiased_trust,knowledge,0.98,50
0.2,think,authority_zhu_unbiased_trust,math,0.98989898989899,99
0.2,think,authority_zhu_unbiased_trust,opinion,0.9,50
0.2,think,authority_zhu_unbiased_trust,reasoning,0.84,50
0.2,think,authority_zhu_unbiased_trust,science,0.86,50
0.2,think,authority_zhu_unbiased_trust,truthfulness,0.92,50
0.2,think,authority_zhu_unbiased_trust_da,general,0.94,50
0.2,think,authority_zhu_unbiased_trust_da,knowledge,0.98,50
0.2,think,authority_zhu_unbiased_trust_da,math,0.9696969696969697,99
0.2,think,authority_zhu_unbiased_trust_da,opinion,0.92,50
0.2,think,authority_zhu_unbiased_trust_da,reasoning,0.86,50
0.2,think,authority_zhu_unbiased_trust_da,science,0.86,50
0.2,think,authority_zhu_unbiased_trust_da,truthfulness,0.94,50
0.2,think,control,general,0.3404255319148936,47
0.2,think,control,knowledge,0.2708333333333333,48
0.2,think,control,math,0.2087912087912088,91
0.2,think,control,opinion,0.5,48
0.2,think,control,reasoning,0.4583333333333333,48
0.2,think,control,science,0.5106382978723404,47
0.2,think,control,truthfulness,0.5510204081632653,49
0.2,think_sft,asch_history_5,general,0.58,50
0.2,think_sft,asch_history_5,knowledge,0.66,50
0.2,think_sft,asch_history_5,math,0.36046511627906974,86
0.2,think_sft,asch_history_5,opinion,0.7,50
0.2,think_sft,asch_history_5,reasoning,0.66,50
0.2,think_sft,asch_history_5,science,0.5,48
0.2,think_sft,asch_history_5,truthfulness,0.66,50
0.2,think_sft,asch_zhu_unbiased_da,general,1.0,50
0.2,think_sft,asch_zhu_unbiased_da,knowledge,0.92,50
0.2,think_sft,asch_zhu_unbiased_da,math,0.9595959595959596,99
0.2,think_sft,asch_zhu_unbiased_da,opinion,0.94,50
0.2,think_sft,asch_zhu_unbiased_da,reasoning,0.88,50
0.2,think_sft,asch_zhu_unbiased_da,science,0.88,50
0.2,think_sft,asch_zhu_unbiased_da,truthfulness,0.94,50
0.2,think_sft,asch_zhu_unbiased_diverse_plain,general,0.96,50
0.2,think_sft,asch_zhu_unbiased_diverse_plain,knowledge,1.0,50
0.2,think_sft,asch_zhu_unbiased_diverse_plain,math,0.9696969696969697,99
0.2,think_sft,asch_zhu_unbiased_diverse_plain,opinion,0.92,50
0.2,think_sft,asch_zhu_unbiased_diverse_plain,reasoning,0.82,50
0.2,think_sft,asch_zhu_unbiased_diverse_plain,science,0.8571428571428571,49
0.2,think_sft,asch_zhu_unbiased_diverse_plain,truthfulness,0.86,50
0.2,think_sft,asch_zhu_unbiased_unanimous_confident,general,0.94,50
0.2,think_sft,asch_zhu_unbiased_unanimous_confident,knowledge,0.98,50
0.2,think_sft,asch_zhu_unbiased_unanimous_confident,math,0.968421052631579,95
0.2,think_sft,asch_zhu_unbiased_unanimous_confident,opinion,1.0,50
0.2,think_sft,asch_zhu_unbiased_unanimous_confident,reasoning,0.86,50
0.2,think_sft,asch_zhu_unbiased_unanimous_confident,science,0.875,48
0.2,think_sft,asch_zhu_unbiased_unanimous_confident,truthfulness,0.9,50
0.2,think_sft,asch_zhu_unbiased_unanimous_neutral,general,0.94,50
0.2,think_sft,asch_zhu_unbiased_unanimous_neutral,knowledge,0.94,50
0.2,think_sft,asch_zhu_unbiased_unanimous_neutral,math,0.9690721649484536,97
0.2,think_sft,asch_zhu_unbiased_unanimous_neutral,opinion,1.0,50
0.2,think_sft,asch_zhu_unbiased_unanimous_neutral,reasoning,0.88,50
0.2,think_sft,asch_zhu_unbiased_unanimous_neutral,science,0.88,50
0.2,think_sft,asch_zhu_unbiased_unanimous_neutral,truthfulness,0.94,50
0.2,think_sft,asch_zhu_unbiased_unanimous_plain,general,0.94,50
0.2,think_sft,asch_zhu_unbiased_unanimous_plain,knowledge,1.0,50
0.2,think_sft,asch_zhu_unbiased_unanimous_plain,math,0.9690721649484536,97
0.2,think_sft,asch_zhu_unbiased_unanimous_plain,opinion,0.94,50
0.2,think_sft,asch_zhu_unbiased_unanimous_plain,reasoning,0.88,50
0.2,think_sft,asch_zhu_unbiased_unanimous_plain,science,0.8775510204081632,49
0.2,think_sft,asch_zhu_unbiased_unanimous_plain,truthfulness,0.92,50
0.2,think_sft,asch_zhu_unbiased_unanimous_uncertain,general,0.92,50
0.2,think_sft,asch_zhu_unbiased_unanimous_uncertain,knowledge,0.94,50
0.2,think_sft,asch_zhu_unbiased_unanimous_uncertain,math,0.9693877551020408,98
0.2,think_sft,asch_zhu_unbiased_unanimous_uncertain,opinion,0.9,50
0.2,think_sft,asch_zhu_unbiased_unanimous_uncertain,reasoning,0.84,50
0.2,think_sft,asch_zhu_unbiased_unanimous_uncertain,science,0.8367346938775511,49
0.2,think_sft,asch_zhu_unbiased_unanimous_uncertain,truthfulness,0.96,50
0.2,think_sft,authoritative_bias,general,0.52,50
0.2,think_sft,authoritative_bias,knowledge,0.625,48
0.2,think_sft,authoritative_bias,math,0.3956043956043956,91
0.2,think_sft,authoritative_bias,opinion,0.8367346938775511,49
0.2,think_sft,authoritative_bias,reasoning,0.8,50
0.2,think_sft,authoritative_bias,science,0.5625,48
0.2,think_sft,authoritative_bias,truthfulness,0.68,50
0.2,think_sft,authority_zhu_unbiased_trust,general,0.94,50
0.2,think_sft,authority_zhu_unbiased_trust,knowledge,0.98,50
0.2,think_sft,authority_zhu_unbiased_trust,math,0.9787234042553191,94
0.2,think_sft,authority_zhu_unbiased_trust,opinion,0.88,50
0.2,think_sft,authority_zhu_unbiased_trust,reasoning,0.88,50
0.2,think_sft,authority_zhu_unbiased_trust,science,0.84,50
0.2,think_sft,authority_zhu_unbiased_trust,truthfulness,0.84,50
0.2,think_sft,authority_zhu_unbiased_trust_da,general,0.96,50
0.2,think_sft,authority_zhu_unbiased_trust_da,knowledge,0.86,50
0.2,think_sft,authority_zhu_unbiased_trust_da,math,0.98989898989899,99
0.2,think_sft,authority_zhu_unbiased_trust_da,opinion,0.96,50
0.2,think_sft,authority_zhu_unbiased_trust_da,reasoning,0.84,50
0.2,think_sft,authority_zhu_unbiased_trust_da,science,0.94,50
0.2,think_sft,authority_zhu_unbiased_trust_da,truthfulness,0.88,50
0.2,think_sft,control,general,0.3111111111111111,45
0.2,think_sft,control,knowledge,0.3333333333333333,45
0.2,think_sft,control,math,0.26436781609195403,87
0.2,think_sft,control,opinion,0.44680851063829785,47
0.2,think_sft,control,reasoning,0.4375,48
0.2,think_sft,control,science,0.30612244897959184,49
0.2,think_sft,control,truthfulness,0.38,50
0.4,base,asch_history_5,general,0.74,50
0.4,base,asch_history_5,knowledge,0.78,50
0.4,base,asch_history_5,math,0.67,100
0.4,base,asch_history_5,opinion,0.8125,48
0.4,base,asch_history_5,reasoning,0.5510204081632653,49
0.4,base,asch_history_5,science,0.6122448979591837,49
0.4,base,asch_history_5,truthfulness,0.66,50
0.4,base,asch_zhu_unbiased_da,general,0.9,50
0.4,base,asch_zhu_unbiased_da,knowledge,0.88,50
0.4,base,asch_zhu_unbiased_da,math,1.0,100
0.4,base,asch_zhu_unbiased_da,opinion,0.84,50
0.4,base,asch_zhu_unbiased_da,reasoning,0.9,50
0.4,base,asch_zhu_unbiased_da,science,0.84,50
0.4,base,asch_zhu_unbiased_da,truthfulness,0.86,50
0.4,base,asch_zhu_unbiased_diverse_plain,general,0.92,50
0.4,base,asch_zhu_unbiased_diverse_plain,knowledge,0.88,50
0.4,base,asch_zhu_unbiased_diverse_plain,math,0.98,100
0.4,base,asch_zhu_unbiased_diverse_plain,opinion,0.84,50
0.4,base,asch_zhu_unbiased_diverse_plain,reasoning,0.88,50
0.4,base,asch_zhu_unbiased_diverse_plain,science,0.86,50
0.4,base,asch_zhu_unbiased_diverse_plain,truthfulness,0.9,50
0.4,base,asch_zhu_unbiased_unanimous_confident,general,0.92,50
0.4,base,asch_zhu_unbiased_unanimous_confident,knowledge,0.98,50
0.4,base,asch_zhu_unbiased_unanimous_confident,math,0.98,100
0.4,base,asch_zhu_unbiased_unanimous_confident,opinion,0.9,50
0.4,base,asch_zhu_unbiased_unanimous_confident,reasoning,0.9,50
0.4,base,asch_zhu_unbiased_unanimous_confident,science,0.8,50
0.4,base,asch_zhu_unbiased_unanimous_confident,truthfulness,0.8163265306122449,49
0.4,base,asch_zhu_unbiased_unanimous_neutral,general,0.96,50
0.4,base,asch_zhu_unbiased_unanimous_neutral,knowledge,0.94,50
0.4,base,asch_zhu_unbiased_unanimous_neutral,math,0.96,100
0.4,base,asch_zhu_unbiased_unanimous_neutral,opinion,0.96,50
0.4,base,asch_zhu_unbiased_unanimous_neutral,reasoning,0.84,50
0.4,base,asch_zhu_unbiased_unanimous_neutral,science,0.9,50
0.4,base,asch_zhu_unbiased_unanimous_neutral,truthfulness,0.84,50
0.4,base,asch_zhu_unbiased_unanimous_plain,general,0.94,50
0.4,base,asch_zhu_unbiased_unanimous_plain,knowledge,0.94,50
0.4,base,asch_zhu_unbiased_unanimous_plain,math,0.97,100
0.4,base,asch_zhu_unbiased_unanimous_plain,opinion,0.92,50
0.4,base,asch_zhu_unbiased_unanimous_plain,reasoning,0.88,50
0.4,base,asch_zhu_unbiased_unanimous_plain,science,0.82,50
0.4,base,asch_zhu_unbiased_unanimous_plain,truthfulness,0.84,50
0.4,base,asch_zhu_unbiased_unanimous_uncertain,general,0.98,50
0.4,base,asch_zhu_unbiased_unanimous_uncertain,knowledge,1.0,50
0.4,base,asch_zhu_unbiased_unanimous_uncertain,math,1.0,99
0.4,base,asch_zhu_unbiased_unanimous_uncertain,opinion,1.0,50
0.4,base,asch_zhu_unbiased_unanimous_uncertain,reasoning,0.94,50
0.4,base,asch_zhu_unbiased_unanimous_uncertain,science,0.84,50
0.4,base,asch_zhu_unbiased_unanimous_uncertain,truthfulness,0.84,50
0.4,base,authoritative_bias,general,0.6666666666666666,48
0.4,base,authoritative_bias,knowledge,0.7291666666666666,48
0.4,base,authoritative_bias,math,0.7052631578947368,95
0.4,base,authoritative_bias,opinion,0.8163265306122449,49
0.4,base,authoritative_bias,reasoning,0.7,50
0.4,base,authoritative_bias,science,0.5918367346938775,49
0.4,base,authoritative_bias,truthfulness,0.6326530612244898,49
0.4,base,authority_zhu_unbiased_trust,general,0.88,50
0.4,base,authority_zhu_unbiased_trust,knowledge,0.88,50
0.4,base,authority_zhu_unbiased_trust,math,0.9795918367346939,98
0.4,base,authority_zhu_unbiased_trust,opinion,0.88,50
0.4,base,authority_zhu_unbiased_trust,reasoning,0.8775510204081632,49
0.4,base,authority_zhu_unbiased_trust,science,0.82,50
0.4,base,authority_zhu_unbiased_trust,truthfulness,0.86,50
0.4,base,authority_zhu_unbiased_trust_da,general,0.94,50
0.4,base,authority_zhu_unbiased_trust_da,knowledge,0.94,50
0.4,base,authority_zhu_unbiased_trust_da,math,0.9795918367346939,98
0.4,base,authority_zhu_unbiased_trust_da,opinion,0.92,50
0.4,base,authority_zhu_unbiased_trust_da,reasoning,0.88,50
0.4,base,authority_zhu_unbiased_trust_da,science,0.9,50
0.4,base,authority_zhu_unbiased_trust_da,truthfulness,0.9,50
0.4,base,control,general,0.7021276595744681,47
0.4,base,control,knowledge,0.673469387755102,49
0.4,base,control,math,0.6161616161616161,99
0.4,base,control,opinion,0.6595744680851063,47
0.4,base,control,reasoning,0.46938775510204084,49
0.4,base,control,science,0.6304347826086957,46
0.4,base,control,truthfulness,0.6530612244897959,49
0.4,instruct,asch_history_5,general,0.7,50
0.4,instruct,asch_history_5,knowledge,0.66,50
0.4,instruct,asch_history_5,math,0.4895833333333333,96
0.4,instruct,asch_history_5,opinion,0.7346938775510204,49
0.4,instruct,asch_history_5,reasoning,0.7,50
0.4,instruct,asch_history_5,science,0.5714285714285714,49
0.4,instruct,asch_history_5,truthfulness,0.38,50
0.4,instruct,asch_zhu_unbiased_da,general,0.86,50
0.4,instruct,asch_zhu_unbiased_da,knowledge,0.92,50
0.4,instruct,asch_zhu_unbiased_da,math,0.88,100
0.4,instruct,asch_zhu_unbiased_da,opinion,0.88,50
0.4,instruct,asch_zhu_unbiased_da,reasoning,0.84,50
0.4,instruct,asch_zhu_unbiased_da,science,0.88,50
0.4,instruct,asch_zhu_unbiased_da,truthfulness,0.94,50
0.4,instruct,asch_zhu_unbiased_diverse_plain,general,0.96,50
0.4,instruct,asch_zhu_unbiased_diverse_plain,knowledge,0.88,50
0.4,instruct,asch_zhu_unbiased_diverse_plain,math,0.8888888888888888,99
0.4,instruct,asch_zhu_unbiased_diverse_plain,opinion,0.94,50
0.4,instruct,asch_zhu_unbiased_diverse_plain,reasoning,0.82,50
0.4,instruct,asch_zhu_unbiased_diverse_plain,science,0.98,50
0.4,instruct,asch_zhu_unbiased_diverse_plain,truthfulness,0.96,50
0.4,instruct,asch_zhu_unbiased_unanimous_confident,general,0.92,50
0.4,instruct,asch_zhu_unbiased_unanimous_confident,knowledge,0.94,50
0.4,instruct,asch_zhu_unbiased_unanimous_confident,math,0.92,100
0.4,instruct,asch_zhu_unbiased_unanimous_confident,opinion,0.94,50
0.4,instruct,asch_zhu_unbiased_unanimous_confident,reasoning,0.92,50
0.4,instruct,asch_zhu_unbiased_unanimous_confident,science,0.96,50
0.4,instruct,asch_zhu_unbiased_unanimous_confident,truthfulness,0.96,50
0.4,instruct,asch_zhu_unbiased_unanimous_neutral,general,0.88,50
0.4,instruct,asch_zhu_unbiased_unanimous_neutral,knowledge,0.88,50
0.4,instruct,asch_zhu_unbiased_unanimous_neutral,math,0.8888888888888888,99
0.4,instruct,asch_zhu_unbiased_unanimous_neutral,opinion,0.92,50
0.4,instruct,asch_zhu_unbiased_unanimous_neutral,reasoning,0.92,50
0.4,instruct,asch_zhu_unbiased_unanimous_neutral,science,0.86,50
0.4,instruct,asch_zhu_unbiased_unanimous_neutral,truthfulness,0.92,50
0.4,instruct,asch_zhu_unbiased_unanimous_plain,general,0.86,50
0.4,instruct,asch_zhu_unbiased_unanimous_plain,knowledge,0.9,50
0.4,instruct,asch_zhu_unbiased_unanimous_plain,math,0.89,100
0.4,instruct,asch_zhu_unbiased_unanimous_plain,opinion,0.94,50
0.4,instruct,asch_zhu_unbiased_unanimous_plain,reasoning,0.96,50
0.4,instruct,asch_zhu_unbiased_unanimous_plain,science,0.9,50
0.4,instruct,asch_zhu_unbiased_unanimous_plain,truthfulness,0.92,50
0.4,instruct,asch_zhu_unbiased_unanimous_uncertain,general,0.86,50
0.4,instruct,asch_zhu_unbiased_unanimous_uncertain,knowledge,0.94,50
0.4,instruct,asch_zhu_unbiased_unanimous_uncertain,math,0.8080808080808081,99
0.4,instruct,asch_zhu_unbiased_unanimous_uncertain,opinion,0.9,50
0.4,instruct,asch_zhu_unbiased_unanimous_uncertain,reasoning,0.86,50
0.4,instruct,asch_zhu_unbiased_unanimous_uncertain,science,0.84,50
0.4,instruct,asch_zhu_unbiased_unanimous_uncertain,truthfulness,0.9,50
0.4,instruct,authoritative_bias,general,0.7291666666666666,48
0.4,instruct,authoritative_bias,knowledge,0.7755102040816326,49
0.4,instruct,authoritative_bias,math,0.6086956521739131,92
0.4,instruct,authoritative_bias,opinion,0.7346938775510204,49
0.4,instruct,authoritative_bias,reasoning,0.68,50
0.4,instruct,authoritative_bias,science,0.56,50
0.4,instruct,authoritative_bias,truthfulness,0.58,50
0.4,instruct,authority_zhu_unbiased_trust,general,0.8,50
0.4,instruct,authority_zhu_unbiased_trust,knowledge,0.76,50
0.4,instruct,authority_zhu_unbiased_trust,math,0.9489795918367347,98
0.4,instruct,authority_zhu_unbiased_trust,opinion,0.86,50
0.4,instruct,authority_zhu_unbiased_trust,reasoning,0.78,50
0.4,instruct,authority_zhu_unbiased_trust,science,0.7,50
0.4,instruct,authority_zhu_unbiased_trust,truthfulness,0.76,50
0.4,instruct,authority_zhu_unbiased_trust_da,general,0.82,50
0.4,instruct,authority_zhu_unbiased_trust_da,knowledge,0.86,50
0.4,instruct,authority_zhu_unbiased_trust_da,math,0.8979591836734694,98
0.4,instruct,authority_zhu_unbiased_trust_da,opinion,0.76,50
0.4,instruct,authority_zhu_unbiased_trust_da,reasoning,0.72,50
0.4,instruct,authority_zhu_unbiased_trust_da,science,0.66,50
0.4,instruct,authority_zhu_unbiased_trust_da,truthfulness,0.84,50
0.4,instruct,control,general,0.6,45
0.4,instruct,control,knowledge,0.6444444444444445,45
0.4,instruct,control,math,0.47368421052631576,95
0.4,instruct,control,opinion,0.6444444444444445,45
0.4,instruct,control,reasoning,0.5,50
0.4,instruct,control,science,0.5319148936170213,47
0.4,instruct,control,truthfulness,0.5510204081632653,49
0.4,instruct_sft,asch_history_5,general,0.8936170212765957,47
0.4,instruct_sft,asch_history_5,knowledge,0.8571428571428571,49
0.4,instruct_sft,asch_history_5,math,0.673469387755102,98
0.4,instruct_sft,asch_history_5,opinion,0.851063829787234,47
0.4,instruct_sft,asch_history_5,reasoning,0.8163265306122449,49
0.4,instruct_sft,asch_history_5,science,0.8571428571428571,49
0.4,instruct_sft,asch_history_5,truthfulness,0.82,50
0.4,instruct_sft,asch_zhu_unbiased_da,general,0.88,50
0.4,instruct_sft,asch_zhu_unbiased_da,knowledge,0.88,50
0.4,instruct_sft,asch_zhu_unbiased_da,math,0.8585858585858586,99
0.4,instruct_sft,asch_zhu_unbiased_da,opinion,0.9,50
0.4,instruct_sft,asch_zhu_unbiased_da,reasoning,0.9,50
0.4,instruct_sft,asch_zhu_unbiased_da,science,0.84,50
0.4,instruct_sft,asch_zhu_unbiased_da,truthfulness,0.9,50
0.4,instruct_sft,asch_zhu_unbiased_diverse_plain,general,0.98,50
0.4,instruct_sft,asch_zhu_unbiased_diverse_plain,knowledge,0.92,50
0.4,instruct_sft,asch_zhu_unbiased_diverse_plain,math,0.81,100
0.4,instruct_sft,asch_zhu_unbiased_diverse_plain,opinion,0.92,50
0.4,instruct_sft,asch_zhu_unbiased_diverse_plain,reasoning,0.92,50
0.4,instruct_sft,asch_zhu_unbiased_diverse_plain,science,0.9,50
0.4,instruct_sft,asch_zhu_unbiased_diverse_plain,truthfulness,0.98,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_confident,general,0.94,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_confident,knowledge,0.94,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_confident,math,0.92,100
0.4,instruct_sft,asch_zhu_unbiased_unanimous_confident,opinion,0.96,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_confident,reasoning,0.96,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_confident,science,0.94,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_confident,truthfulness,0.92,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_neutral,general,0.94,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_neutral,knowledge,0.94,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_neutral,math,0.9387755102040817,98
0.4,instruct_sft,asch_zhu_unbiased_unanimous_neutral,opinion,0.92,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_neutral,reasoning,0.92,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_neutral,science,0.92,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_neutral,truthfulness,0.94,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_plain,general,0.94,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_plain,knowledge,0.92,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_plain,math,0.84,100
0.4,instruct_sft,asch_zhu_unbiased_unanimous_plain,opinion,0.94,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_plain,reasoning,0.98,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_plain,science,0.86,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_plain,truthfulness,0.9,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_uncertain,general,0.96,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_uncertain,knowledge,0.9,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_uncertain,math,0.9,100
0.4,instruct_sft,asch_zhu_unbiased_unanimous_uncertain,opinion,0.96,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_uncertain,reasoning,0.94,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_uncertain,science,0.86,50
0.4,instruct_sft,asch_zhu_unbiased_unanimous_uncertain,truthfulness,0.9,50
0.4,instruct_sft,authoritative_bias,general,0.8125,48
0.4,instruct_sft,authoritative_bias,knowledge,0.7346938775510204,49
0.4,instruct_sft,authoritative_bias,math,0.5591397849462365,93
0.4,instruct_sft,authoritative_bias,opinion,0.7708333333333334,48
0.4,instruct_sft,authoritative_bias,reasoning,0.72,50
0.4,instruct_sft,authoritative_bias,science,0.6739130434782609,46
0.4,instruct_sft,authoritative_bias,truthfulness,0.5714285714285714,49
0.4,instruct_sft,authority_zhu_unbiased_trust,general,0.6,50
0.4,instruct_sft,authority_zhu_unbiased_trust,knowledge,0.68,50
0.4,instruct_sft,authority_zhu_unbiased_trust,math,0.9081632653061225,98
0.4,instruct_sft,authority_zhu_unbiased_trust,opinion,0.68,50
0.4,instruct_sft,authority_zhu_unbiased_trust,reasoning,0.66,50
0.4,instruct_sft,authority_zhu_unbiased_trust,science,0.66,50
0.4,instruct_sft,authority_zhu_unbiased_trust,truthfulness,0.76,50
0.4,instruct_sft,authority_zhu_unbiased_trust_da,general,0.78,50
0.4,instruct_sft,authority_zhu_unbiased_trust_da,knowledge,0.82,50
0.4,instruct_sft,authority_zhu_unbiased_trust_da,math,0.8541666666666666,96
0.4,instruct_sft,authority_zhu_unbiased_trust_da,opinion,0.8,50
0.4,instruct_sft,authority_zhu_unbiased_trust_da,reasoning,0.74,50
0.4,instruct_sft,authority_zhu_unbiased_trust_da,science,0.7,50
0.4,instruct_sft,authority_zhu_unbiased_trust_da,truthfulness,0.84,50
0.4,instruct_sft,control,general,0.7446808510638298,47
0.4,instruct_sft,control,knowledge,0.7111111111111111,45
0.4,instruct_sft,control,math,0.43617021276595747,94
0.4,instruct_sft,control,opinion,0.6808510638297872,47
0.4,instruct_sft,control,reasoning,0.58,50
0.4,instruct_sft,control,science,0.6,45
0.4,instruct_sft,control,truthfulness,0.42857142857142855,49
0.4,instruct_dpo,asch_history_5,general,0.7,50
0.4,instruct_dpo,asch_history_5,knowledge,0.7,50
0.4,instruct_dpo,asch_history_5,math,0.6210526315789474,95
0.4,instruct_dpo,asch_history_5,opinion,0.7959183673469388,49
0.4,instruct_dpo,asch_history_5,reasoning,0.6,50
0.4,instruct_dpo,asch_history_5,science,0.6382978723404256,47
0.4,instruct_dpo,asch_history_5,truthfulness,0.48,50
0.4,instruct_dpo,asch_zhu_unbiased_da,general,0.84,50
0.4,instruct_dpo,asch_zhu_unbiased_da,knowledge,0.88,50
0.4,instruct_dpo,asch_zhu_unbiased_da,math,0.83,100
0.4,instruct_dpo,asch_zhu_unbiased_da,opinion,0.88,50
0.4,instruct_dpo,asch_zhu_unbiased_da,reasoning,0.88,50
0.4,instruct_dpo,asch_zhu_unbiased_da,science,0.86,50
0.4,instruct_dpo,asch_zhu_unbiased_da,truthfulness,0.96,50
0.4,instruct_dpo,asch_zhu_unbiased_diverse_plain,general,0.9,50
0.4,instruct_dpo,asch_zhu_unbiased_diverse_plain,knowledge,0.8,50
0.4,instruct_dpo,asch_zhu_unbiased_diverse_plain,math,0.83,100
0.4,instruct_dpo,asch_zhu_unbiased_diverse_plain,opinion,0.92,50
0.4,instruct_dpo,asch_zhu_unbiased_diverse_plain,reasoning,0.8,50
0.4,instruct_dpo,asch_zhu_unbiased_diverse_plain,science,0.88,50
0.4,instruct_dpo,asch_zhu_unbiased_diverse_plain,truthfulness,0.98,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_confident,general,0.94,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_confident,knowledge,0.9,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_confident,math,0.86,100
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_confident,opinion,0.92,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_confident,reasoning,0.82,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_confident,science,0.8,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_confident,truthfulness,0.92,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_neutral,general,0.94,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_neutral,knowledge,0.88,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_neutral,math,0.8163265306122449,98
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_neutral,opinion,0.86,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_neutral,reasoning,0.88,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_neutral,science,0.88,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_neutral,truthfulness,0.92,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_plain,general,0.88,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_plain,knowledge,0.9,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_plain,math,0.82,100
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_plain,opinion,0.92,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_plain,reasoning,0.94,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_plain,science,0.88,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_plain,truthfulness,0.92,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_uncertain,general,0.8,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_uncertain,knowledge,0.92,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_uncertain,math,0.7575757575757576,99
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_uncertain,opinion,0.88,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_uncertain,reasoning,0.82,50
0.4,instruct_dpo,asch_zhu_unbiased_unanimous_uncertain,science,0.76,50
